event_id,ra,dec,theta,b_error,a_error,DM,cross_correlation_snr,bb_ra_unc,bb_dec_unc,bb_ra,bb_dec,source_name,ratrue,dectrue
320120393,-1.0,-1.0,-1.0,-1.0,-1.0,27.31903692077951,-1.0,0.010122087421925845,0.013098775656962639,140.57361513699013,6.621822312925809,B0919+06,140.55855583333334,6.649779444444444
319938851,-1.0,-1.0,-1.0,-1.0,-1.0,30.9205383322169,-1.0,0.011338192731827589,0.007235623051463804,286.8946106982524,40.03357337353407,B1905+39,286.89448707083335,40.03501416666666
320930172,-1.0,-1.0,-1.0,-1.0,-1.0,56.75752687599725,-1.0,0.007620100361456698,0.003988267067770367,83.65680019235579,21.994768928358965,B0531+21,83.63305654166665,22.014497972222223
322017258,-1.0,-1.0,-1.0,-1.0,-1.0,15.012276676204083,-1.0,0.008836595578485585,0.006086650782925742,304.5317819590664,28.671844182963607,B2016+28,304.51594819375,28.66501
348960278,-1.0,-1.0,-1.0,-1.0,-1.0,27.29225157563259,-1.0,0.010018375183896417,0.014724240212178412,140.56030034015728,6.645904180404791,B0919+06,140.55855583333334,6.649779444444444
349021616,-1.0,-1.0,-1.0,-1.0,-1.0,30.933759431712968,-1.0,0.014848162549783718,0.010248858412375732,286.91297221068845,40.04399123771197,B1905+39,286.89448707083335,40.03501416666666
349134197,-1.0,-1.0,-1.0,-1.0,-1.0,26.704585426969867,-1.0,0.012470411155552719,0.004968642415039537,53.25567765496309,54.57142947575057,B0329+54,53.247539999999994,54.578702500000006
349157111,-1.0,-1.0,-1.0,-1.0,-1.0,14.608518640594593,-1.0,0.01466321772653246,0.006658637401733332,73.56183964647124,55.73009218811599,B0450+55,73.53282590083333,55.72807691361111
349156065,-1.0,-1.0,-1.0,-1.0,-1.0,56.73765041337356,-1.0,0.007576621776915161,0.0039263187739369525,77.6227608296057,23.066336316156917,B0531+21,83.63305654166665,22.014497972222223
349190474,-1.0,-1.0,-1.0,-1.0,-1.0,27.292262853694865,-1.0,0.01186402992558174,0.023213666465010354,140.57426742842787,6.6378377974777285,B0919+06,140.55855583333334,6.649779444444444
350812037,-1.0,-1.0,-1.0,-1.0,-1.0,30.870525245370377,-1.0,0.02088106151912641,0.012554712587002515,286.8884650175349,40.035356841936476,B1905+39,286.89448707083335,40.03501416666666
353625233,-1.0,-1.0,-1.0,-1.0,-1.0,26.76769491191218,-1.0,0.0124723209411839,0.004876223674848242,53.252640944166934,54.56153639187123,B0329+54,53.247539999999994,54.578702500000006
354827305,-1.0,-1.0,-1.0,-1.0,-1.0,26.75119565238264,-1.0,0.013660704752612135,0.006325601596822343,53.25749006081617,54.57708225218647,B0329+54,53.247539999999994,54.578702500000006
355059773,-1.0,-1.0,-1.0,-1.0,-1.0,26.738702556262545,-1.0,0.011417859074462453,0.0035062511820718478,53.24771190018931,54.57938554595027,B0329+54,53.247539999999994,54.578702500000006
355798904,-1.0,-1.0,-1.0,-1.0,-1.0,30.979961387096782,-1.0,0.018301050542320094,0.016000642736683075,286.9392723259184,40.00861807167208,B1905+39,286.89448707083335,40.03501416666666
358764857,-1.0,-1.0,-1.0,-1.0,-1.0,25.32176462977137,-1.0,0.011529075450260318,0.006512094681802783,248.6440479870872,44.838466105393614,J1634+44,98.62458333333332,44.836333333333336
359595655,-1.0,-1.0,-1.0,-1.0,-1.0,23.791434155042577,-1.0,0.02089620306155269,0.014909032574322021,248.59227714064548,44.82310157759126,J1634+44,98.62458333333332,44.836333333333336
359509538,-1.0,-1.0,-1.0,-1.0,-1.0,14.61653448715515,-1.0,0.017369702633184835,0.010872220201182899,73.54852762920619,55.733481888155545,B0450+55,73.53282590083333,55.72807691361111
359737279,-1.0,-1.0,-1.0,-1.0,-1.0,14.614078555977061,-1.0,0.014160037805540234,0.005897823111535292,73.55314014449053,55.722998881714545,B0450+55,73.53282590083333,55.72807691361111
362667514,-1.0,-1.0,-1.0,-1.0,-1.0,14.193753990069236,-1.0,0.008285158516763553,0.005038402974381627,304.5271514691095,28.664663868204105,B2016+28,304.51594819375,28.66501
364412045,-1.0,-1.0,-1.0,-1.0,-1.0,14.191341153267777,-1.0,0.007795315439331589,0.003980641245265016,304.5116745022215,28.671398384392976,B2016+28,304.51594819375,28.66501
364643000,-1.0,-1.0,-1.0,-1.0,-1.0,25.096611314216837,-1.0,0.02568663943133505,0.017983085715655555,248.63904578673444,44.87088255230562,J1634+44,98.62458333333332,44.836333333333336
365033635,-1.0,-1.0,-1.0,-1.0,-1.0,30.934547485899788,-1.0,0.013218986224031695,0.009615231851208847,286.9076558194188,40.04535101461816,B1905+39,286.89448707083335,40.03501416666666
367725601,-1.0,-1.0,-1.0,-1.0,-1.0,30.986316627333128,-1.0,0.018454453494171935,0.015523781065787322,286.93289751433235,40.05101155354339,B1905+39,286.89448707083335,40.03501416666666
371202925,-1.0,-1.0,-1.0,-1.0,-1.0,73.86547375566983,-1.0,0.0187075703408375,0.008941280814729642,24.845418800941694,58.23411518856673,B0136+57,24.832250416666664,58.24217194444444
371223390,-1.0,-1.0,-1.0,-1.0,-1.0,56.73441737120064,-1.0,0.006669476517596746,0.004232284752998862,83.61920050034429,21.84430872638102,B0531+21,83.63305654166665,22.014497972222223
371069328,-1.0,-1.0,-1.0,-1.0,-1.0,27.291946867258925,-1.0,0.008807027919548174,0.01244617196798171,140.56622097188708,6.617410994697147,B0919+06,140.55855583333334,6.649779444444444
371113264,-1.0,-1.0,-1.0,-1.0,-1.0,31.11042610315161,-1.0,0.019742232953816274,0.015234973737041494,286.9124075176025,40.021998775380105,B1905+39,286.89448707083335,40.03501416666666
371440554,-1.0,-1.0,-1.0,-1.0,-1.0,73.79874718045104,-1.0,0.015569943310083054,0.006433430938819054,24.84607444186499,58.22888442004501,B0136+57,24.832250416666664,58.24217194444444
371231208,-1.0,-1.0,-1.0,-1.0,-1.0,14.604984349017954,-1.0,0.015857575443609852,0.007962083801801204,73.55897295954514,55.71108242217962,B0450+55,73.53282590083333,55.72807691361111
